Nihon Kohden Corp. (TSE:6849),TSE:6849,Healthcare Products,Japan,Japan,Japan,Company
Nihon M&A Center Inc. (TSE:2127),TSE:2127,Business & Consumer Services,Japan,Japan,Japan,Company
Nihon Nohyaku Co. Ltd. (TSE:4997),TSE:4997,Chemical (Specialty),Japan,Japan,Japan,Company
"Nihon Parkerizing Co.,Ltd. (TSE:4095)",TSE:4095,Chemical (Specialty),Japan,Japan,Japan,Company
"Nihon Plast Co., Ltd. (TSE:7291)",TSE:7291,Auto Parts,Japan,Japan,Japan,Company
Nihon Seikan k.k. (TSE:5905),TSE:5905,Packaging & Container,Japan,Japan,Japan,Company
"Nihon Seiko Co., Ltd. (TSE:5729)",TSE:5729,Metals & Mining,Japan,Japan,Japan,Company
"Nihon Seimitsu Co., Ltd. (JASDAQ:7771)",JASDAQ:7771,Apparel,Japan,Japan,Japan,Company
"Nihon Shokuhin Kako Co., Ltd. (TSE:2892)",TSE:2892,Food Processing,Japan,Japan,Japan,Company
"Nihon Tokushu Toryo Co., Ltd. (TSE:4619)",TSE:4619,Auto Parts,Japan,Japan,Japan,Company
"Nihon Trim Co., Ltd. (TSE:6788)",TSE:6788,Machinery,Japan,Japan,Japan,Company
"Nihon Unisys, Ltd. (TSE:8056)",TSE:8056,Computer Services,Japan,Japan,Japan,Company
"Nihon Yamamura Glass Co., Ltd. (TSE:5210)",TSE:5210,Packaging & Container,Japan,Japan,Japan,Company
Nihonwasou Holdings Inc. (TSE:2499),TSE:2499,Business & Consumer Services,Japan,Japan,Japan,Company
Niigata Kotsu Co. Ltd. (TSE:9017),TSE:9017,Trucking,Japan,Japan,Japan,Company
"Niitaka Co., Ltd. (TSE:4465)",TSE:4465,Household Products,Japan,Japan,Japan,Company
Nikkato Corp. (TSE:5367),TSE:5367,Machinery,Japan,Japan,Japan,Company
"Nikken Kogaku Co., Ltd. (TSE:9767)",TSE:9767,Construction Supplies,Japan,Japan,Japan,Company
"Nikki Co., Ltd. (TSE:6042)",TSE:6042,Auto Parts,Japan,Japan,Japan,Company
Nikkiso Co. Ltd. (TSE:6376),TSE:6376,Healthcare Products,Japan,Japan,Japan,Company
Nikko Co. (NSE:5343),NSE:5343,Machinery,Japan,Japan,Japan,Company
"Nikko Co., Ltd. (TSE:6306)",TSE:6306,Construction Supplies,Japan,Japan,Japan,Company
"Nikko Travel Co.,Ltd. (TSE:9373)",TSE:9373,Hotel/Gaming,Japan,Japan,Japan,Company
"Nikkon Holdings Co., Ltd. (TSE:9072)",TSE:9072,Trucking,Japan,Japan,Japan,Company
Nikon Corporation (TSE:7731),TSE:7731,Electronics (Consumer & Office),Japan,Japan,Japan,Company
Nintendo Co. Ltd. (TSE:7974),TSE:7974,Software (Entertainment),Japan,Japan,Japan,Company
"NIPPAN RENTAL Co.,Ltd. (JASDAQ:4669)",JASDAQ:4669,Retail (Distributors),Japan,Japan,Japan,Company
"Nippi, Incorporated (JASDAQ:7932)",JASDAQ:7932,Diversified,Japan,Japan,Japan,Company
Nippo Corporation (TSE:1881),TSE:1881,Engineering/Construction,Japan,Japan,Japan,Company
Nippo Ltd. (JASDAQ:9913),JASDAQ:9913,Computer Services,Japan,Japan,Japan,Company
Nippon Accommodations Fund Incorporated (TSE:3226),TSE:3226,R.E.I.T.,Japan,Japan,Japan,Company
"Nippon Air conditioning Services Co., Ltd. (TSE:4658)",TSE:4658,Environmental & Waste Services,Japan,Japan,Japan,Company
Nippon Antenna Co. Ltd. (JASDAQ:6930),JASDAQ:6930,Telecom. Equipment,Japan,Japan,Japan,Company
"Nippon Aqua Co., Ltd. (TSE:1429)",TSE:1429,Building Materials,Japan,Japan,Japan,Company
Nippon Avionics Co. Ltd. (TSE:6946),TSE:6946,Electronics (General),Japan,Japan,Japan,Company
"Nippon Beet Sugar Manufacturing Co., Ltd. (TSE:2108)",TSE:2108,Food Processing,Japan,Japan,Japan,Company
Nippon BS Broadcasting Corporation (TSE:9414),TSE:9414,Broadcasting,Japan,Japan,Japan,Company
"Nippon Carbide Industries Co., Inc. (TSE:4064)",TSE:4064,Chemical (Basic),Japan,Japan,Japan,Company
"Nippon Carbon Co., Ltd. (TSE:5302)",TSE:5302,Electrical Equipment,Japan,Japan,Japan,Company
"Nippon Care Supply Co., Ltd. (TSE:2393)",TSE:2393,Healthcare Support Services,Japan,Japan,Japan,Company
"Nippon Ceramic Co., Ltd. (TSE:6929)",TSE:6929,Electronics (General),Japan,Japan,Japan,Company
Nippon Chemi-Con Corporation (TSE:6997),TSE:6997,Electronics (General),Japan,Japan,Japan,Company
"Nippon Chemical Industrial Co., Ltd. (TSE:4092)",TSE:4092,Chemical (Basic),Japan,Japan,Japan,Company
"Nippon Chemiphar Co., Ltd. (TSE:4539)",TSE:4539,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
Nippon Chutetsukan K.K. (TSE:5612),TSE:5612,Steel,Japan,Japan,Japan,Company
Nippon Chuzo k. k. (TSE:5609),TSE:5609,Steel,Japan,Japan,Japan,Company
"Nippon Coke & Engineering Company, Limited (TSE:3315)",TSE:3315,Coal & Related Energy,Japan,Japan,Japan,Company
"Nippon Columbia Co., Ltd. (TSE:6791)",TSE:6791,Electronics (Consumer & Office),Japan,Japan,Japan,Company
"Nippon Commercial Development Co., Ltd. (TSE:3252)",TSE:3252,Real Estate (General/Diversified),Japan,Japan,Japan,Company
"Nippon Computer Dynamics Co., Ltd. (JASDAQ:4783)",JASDAQ:4783,Computer Services,Japan,Japan,Japan,Company
Nippon Concept Corporation (JASDAQ:9386),JASDAQ:9386,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Nippon Concrete Industries Co., Ltd. (TSE:5269)",TSE:5269,Construction Supplies,Japan,Japan,Japan,Company
"Nippon Conveyor Co.,Ltd. (TSE:6375)",TSE:6375,Machinery,Japan,Japan,Japan,Company
"Nippon Crucible Co., Ltd. (TSE:5355)",TSE:5355,Construction Supplies,Japan,Japan,Japan,Company
"Nippon Denko Co.,Ltd. (TSE:5563)",TSE:5563,Steel,Japan,Japan,Japan,Company
"Nippon Densetsu Kogyo Co., Ltd. (TSE:1950)",TSE:1950,Engineering/Construction,Japan,Japan,Japan,Company
"Nippon Dentsu Co.,Ltd. (TSE:1931)",TSE:1931,Engineering/Construction,Japan,Japan,Japan,Company
"Nippon Dry-Chemical Co., Ltd. (TSE:1909)",TSE:1909,Machinery,Japan,Japan,Japan,Company
Nippon Electric Glass Co. Ltd. (TSE:5214),TSE:5214,Electronics (General),Japan,Japan,Japan,Company
"Nippon Engineering Consultants Co.,Ltd. (TSE:9797)",TSE:9797,Engineering/Construction,Japan,Japan,Japan,Company
Nippon Express Co. Ltd. (TSE:9062),TSE:9062,Trucking,Japan,Japan,Japan,Company
"Nippon Felt Co., Ltd. (TSE:3512)",TSE:3512,Apparel,Japan,Japan,Japan,Company
Nippon Filcon Co. Ltd. (TSE:5942),TSE:5942,Machinery,Japan,Japan,Japan,Company
"Nippon Fine Chemical Co., Ltd. (TSE:4362)",TSE:4362,Chemical (Specialty),Japan,Japan,Japan,Company
Nippon Flour Mills Co. Ltd. (TSE:2001),TSE:2001,Food Processing,Japan,Japan,Japan,Company
"Nippon Gas Co., Ltd. (TSE:8174)",TSE:8174,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Nippon Gear Co., Ltd. (TSE:6356)",TSE:6356,Auto Parts,Japan,Japan,Japan,Company
Nippon Hume Corporation (TSE:5262),TSE:5262,Building Materials,Japan,Japan,Japan,Company
"Nippon Ichi Software, Inc. (JASDAQ:3851)",JASDAQ:3851,Software (Entertainment),Japan,Japan,Japan,Company
Nippon Information Development Co. Ltd. (JASDAQ:2349),JASDAQ:2349,Computer Services,Japan,Japan,Japan,Company
"Nippon Kanryu Industry Co., Ltd. (FKSE:1771)",FKSE:1771,Engineering/Construction,Japan,Japan,Japan,Company
"Nippon Kanzai Co., Ltd. (TSE:9728)",TSE:9728,Environmental & Waste Services,Japan,Japan,Japan,Company
Nippon Kasei Chemical Company Limited (TSE:4007),TSE:4007,Chemical (Diversified),Japan,Japan,Japan,Company
Nippon Kayaku Co. Ltd. (TSE:4272),TSE:4272,Chemical (Specialty),Japan,Japan,Japan,Company
"Nippon Kinzoku Co., Ltd. (TSE:5491)",TSE:5491,Steel,Japan,Japan,Japan,Company
Nippon Kodoshi Corp. (JASDAQ:3891),JASDAQ:3891,Electronics (General),Japan,Japan,Japan,Company
Nippon Koei Co. Ltd. (TSE:1954),TSE:1954,Engineering/Construction,Japan,Japan,Japan,Company
"Nippon Koshuha Steel Co., Ltd. (TSE:5476)",TSE:5476,Steel,Japan,Japan,Japan,Company
"Nippon Light Metal Holdings Company, Ltd. (TSE:5703)",TSE:5703,Metals & Mining,Japan,Japan,Japan,Company
Nippon Manufacturing Service Corporation (JASDAQ:2162),JASDAQ:2162,Business & Consumer Services,Japan,Japan,Japan,Company
"Nippon Paint Holdings Co., Ltd. (TSE:4612)",TSE:4612,Chemical (Specialty),Japan,Japan,Japan,Company
"Nippon Pallet Pool Co., Ltd. (JASDAQ:4690)",JASDAQ:4690,Retail (Distributors),Japan,Japan,Japan,Company
"Nippon Paper Industries Co., Ltd. (TSE:3863)",TSE:3863,Paper/Forest Products,Japan,Japan,Japan,Company
"NIPPON PARKING DEVELOPMENT Co., Ltd. (TSE:2353)",TSE:2353,Environmental & Waste Services,Japan,Japan,Japan,Company
"Nippon Pigment Co., Ltd. (TSE:4119)",TSE:4119,Chemical (Specialty),Japan,Japan,Japan,Company
"Nippon Pillar Packing Co., Ltd. (TSE:6490)",TSE:6490,Chemical (Basic),Japan,Japan,Japan,Company
"Nippon Piston Ring Co., Ltd. (TSE:6461)",TSE:6461,Auto Parts,Japan,Japan,Japan,Company
Nippon Primex Inc. (JASDAQ:2795),JASDAQ:2795,Electronics (General),Japan,Japan,Japan,Company
Nippon RAD Inc. (JASDAQ:4736),JASDAQ:4736,Software (System & Application),Japan,Japan,Japan,Company
"Nippon Rietec Co.,Ltd. (TSE:1938)",TSE:1938,Engineering/Construction,Japan,Japan,Japan,Company
"Nippon Seiki Co., Ltd. (TSE:7287)",TSE:7287,Auto Parts,Japan,Japan,Japan,Company
"Nippon Seiro Co., Ltd. (TSE:5010)",TSE:5010,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Nippon Seisen Co., Ltd. (TSE:5659)",TSE:5659,Electrical Equipment,Japan,Japan,Japan,Company
"Nippon Sharyo, Ltd. (TSE:7102)",TSE:7102,Construction Supplies,Japan,Japan,Japan,Company
"Nippon Sheet Glass Co., Ltd. (TSE:5202)",TSE:5202,Building Materials,Japan,Japan,Japan,Company
"Nippon Shikizai, Inc. (JASDAQ:4920)",JASDAQ:4920,Household Products,Japan,Japan,Japan,Company
"Nippon Shindo Company, Limited (TSE:5753)",TSE:5753,Electrical Equipment,Japan,Japan,Japan,Company
Nippon Shinyaku Co. Ltd. (TSE:4516),TSE:4516,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
Nippon Shokubai Co. Ltd. (TSE:4114),TSE:4114,Chemical (Specialty),Japan,Japan,Japan,Company
"Nippon Signal Co., Ltd. (TSE:6741)",TSE:6741,Electronics (General),Japan,Japan,Japan,Company
"Nippon Ski Resort Development Co., Ltd. (TSE:6040)",TSE:6040,Recreation,Japan,Japan,Japan,Company
Nippon Soda Co. Ltd. (TSE:4041),TSE:4041,Chemical (Diversified),Japan,Japan,Japan,Company
Nippon Steel & Sumikin Bussan Corporation (TSE:9810),TSE:9810,Retail (Distributors),Japan,Japan,Japan,Company
NIPPON STEEL & SUMITOMO METAL CORPORATION (TSE:5401),TSE:5401,Steel,Japan,Japan,Japan,Company
"Nippon Suisan Kaisha, Ltd. (TSE:1332)",TSE:1332,Food Processing,Japan,Japan,Japan,Company
"Nippon Systemware Co., Ltd. (TSE:9739)",TSE:9739,Software (System & Application),Japan,Japan,Japan,Company
Nippon Techno Lab Inc. (SPSE:3849),SPSE:3849,Software (System & Application),Japan,Japan,Japan,Company
Nippon Telegraph and Telephone Corporation (TSE:9432),TSE:9432,Telecom. Services,Japan,Japan,Japan,Company
Nippon Telephone Inc. (JASDAQ:9425),JASDAQ:9425,Retail (Special Lines),Japan,Japan,Japan,Company
"Nippon Television Holdings, Inc. (TSE:9404)",TSE:9404,Broadcasting,Japan,Japan,Japan,Company
"Nippon Thompson Co., Ltd. (TSE:6480)",TSE:6480,Machinery,Japan,Japan,Japan,Company
"Nippon Tungsten Co., Ltd. (TSE:6998)",TSE:6998,Electrical Equipment,Japan,Japan,Japan,Company
Nippon Valqua Industries Ltd. (TSE:7995),TSE:7995,Chemical (Basic),Japan,Japan,Japan,Company
"Nippon View Hotel Co., Ltd. (TSE:6097)",TSE:6097,Hotel/Gaming,Japan,Japan,Japan,Company
Nippon Yakin Kogyo Co. Ltd. (TSE:5480),TSE:5480,Steel,Japan,Japan,Japan,Company
Nippon Yusen Kabushiki Kaisha (TSE:9101),TSE:9101,Shipbuilding & Marine,Japan,Japan,Japan,Company
Nipro Corporation (TSE:8086),TSE:8086,Healthcare Products,Japan,Japan,Japan,Company
"Niraku GC Holdings, Inc. (SEHK:1245)",SEHK:1245,Hotel/Gaming,Japan,Japan,Japan,Company
Nireco Corporation (JASDAQ:6863),JASDAQ:6863,Machinery,Japan,Japan,Japan,Company
"Nishi-Nippon Railroad Co., Ltd. (TSE:9031)",TSE:9031,Transportation (Railroads),Japan,Japan,Japan,Company
"Nishikawa Keisoku Co., Ltd. (JASDAQ:7500)",JASDAQ:7500,Retail (Distributors),Japan,Japan,Japan,Company
"Nishikawa Rubber Co., Ltd. (TSE:5161)",TSE:5161,Auto Parts,Japan,Japan,Japan,Company
"Nishimatsu Construction Co., Ltd. (TSE:1820)",TSE:1820,Engineering/Construction,Japan,Japan,Japan,Company
"Nishimatsuya Chain Co., Ltd. (TSE:7545)",TSE:7545,Retail (Special Lines),Japan,Japan,Japan,Company
"Nishio Rent All Co., Ltd. (TSE:9699)",TSE:9699,Retail (Distributors),Japan,Japan,Japan,Company
"Nishishiba Electric Co., Ltd. (TSE:6591)",TSE:6591,Electrical Equipment,Japan,Japan,Japan,Company
"Nissan Chemical Industries, Ltd. (TSE:4021)",TSE:4021,Chemical (Diversified),Japan,Japan,Japan,Company
Nissan Motor Co. Ltd. (TSE:7201),TSE:7201,Auto & Truck,Japan,Japan,Japan,Company
"Nissan Shatai Co., Ltd. (TSE:7222)",TSE:7222,Auto & Truck,Japan,Japan,Japan,Company
"Nissan Tokyo Sales Holdings Co., Ltd. (TSE:8291)",TSE:8291,Retail (Automotive),Japan,Japan,Japan,Company
"Nissei Asb Machine Co., Ltd. (TSE:6284)",TSE:6284,Machinery,Japan,Japan,Japan,Company
"Nissei Build Kogyo Co., Ltd. (TSE:1916)",TSE:1916,Homebuilding,Japan,Japan,Japan,Company
Nissei Corporation (TSE:6271),TSE:6271,Machinery,Japan,Japan,Japan,Company
"Nissei Plastic Industrial Co., Ltd. (TSE:6293)",TSE:6293,Machinery,Japan,Japan,Japan,Company
"Nissen Holdings Co., Ltd. (TSE:8248)",TSE:8248,Retail (Special Lines),Japan,Japan,Japan,Company
Nissha Printing Co. Ltd. (TSE:7915),TSE:7915,Publshing & Newspapers,Japan,Japan,Japan,Company
"Nisshin Fudosan Company,Limited (TSE:8881)",TSE:8881,Real Estate (General/Diversified),Japan,Japan,Japan,Company
Nisshin Seifun Group Inc. (TSE:2002),TSE:2002,Food Processing,Japan,Japan,Japan,Company
"Nisshin Steel Co., Ltd. (TSE:5413)",TSE:5413,Steel,Japan,Japan,Japan,Company
Nisshinbo Holdings Inc. (TSE:3105),TSE:3105,Diversified,Japan,Japan,Japan,Company
Nissin Corporation (TSE:9066),TSE:9066,Shipbuilding & Marine,Japan,Japan,Japan,Company
Nissin Electric Co. Ltd. (TSE:6641),TSE:6641,Electrical Equipment,Japan,Japan,Japan,Company
"Nissin Foods Holdings Co., Ltd (TSE:2897)",TSE:2897,Food Processing,Japan,Japan,Japan,Company
"Nissin Kogyo Co., Ltd. (TSE:7230)",TSE:7230,Auto Parts,Japan,Japan,Japan,Company
"Nissin Shoji Co., Ltd. (TSE:7490)",TSE:7490,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Nissin Sugar Co., Ltd. (TSE:2117)",TSE:2117,Food Processing,Japan,Japan,Japan,Company
"NISSO PRONITY Co.,Ltd. (FKSE:3440)",FKSE:3440,Machinery,Japan,Japan,Japan,Company
"Nissui Pharmaceutical Co., Ltd. (TSE:4550)",TSE:4550,Healthcare Products,Japan,Japan,Japan,Company
"Nitchitsu Co., Ltd. (TSE:7021)",TSE:7021,Machinery,Japan,Japan,Japan,Company
Nitori Holdings Co.Ltd. (TSE:9843),TSE:9843,Retail (Special Lines),Japan,Japan,Japan,Company
Nitta Corp. (TSE:5186),TSE:5186,Machinery,Japan,Japan,Japan,Company
Nitta Gelatin Inc. (TSE:4977),TSE:4977,Chemical (Specialty),Japan,Japan,Japan,Company
"Nittan Valve Co., Ltd. (TSE:6493)",TSE:6493,Auto Parts,Japan,Japan,Japan,Company
"Nittetsu Mining Co., Ltd. (TSE:1515)",TSE:1515,Metals & Mining,Japan,Japan,Japan,Company
Nitto Boseki Co. Ltd. (TSE:3110),TSE:3110,Building Materials,Japan,Japan,Japan,Company
Nitto Denko Corporation (TSE:6988),TSE:6988,Chemical (Specialty),Japan,Japan,Japan,Company
"Nitto Fuji Flour Milling Co., Ltd. (TSE:2003)",TSE:2003,Food Processing,Japan,Japan,Japan,Company
"Nitto Kako Co., Ltd. (TSE:5104)",TSE:5104,Rubber& Tires,Japan,Japan,Japan,Company
Nitto Kogyo Corporation (TSE:6651),TSE:6651,Electrical Equipment,Japan,Japan,Japan,Company
"Nitto Kohki Co.,Ltd. (TSE:6151)",TSE:6151,Machinery,Japan,Japan,Japan,Company
"Nitto Seiko Co., Ltd. (TSE:5957)",TSE:5957,Machinery,Japan,Japan,Japan,Company
"Nitto Seimo Co., Ltd. (TSE:3524)",TSE:3524,Apparel,Japan,Japan,Japan,Company
NittoBest Corporation. (JASDAQ:2877),JASDAQ:2877,Food Processing,Japan,Japan,Japan,Company
Nittoc Construction Company Limited (TSE:1929),TSE:1929,Engineering/Construction,Japan,Japan,Japan,Company
"Nittofc Co., Ltd. (TSE:4033)",TSE:4033,Chemical (Specialty),Japan,Japan,Japan,Company
Nittoh Corporation (NSE:1738),NSE:1738,Homebuilding,Japan,Japan,Japan,Company
"Nittoku Engineering Co., Ltd. (JASDAQ:6145)",JASDAQ:6145,Machinery,Japan,Japan,Japan,Company
"Nix,Inc. (JASDAQ:4243)",JASDAQ:4243,Machinery,Japan,Japan,Japan,Company
NJ Holdings Inc. (JASDAQ:9421),JASDAQ:9421,Computer Services,Japan,Japan,Japan,Company
NJK Corporation (TSE:9748),TSE:9748,Software (System & Application),Japan,Japan,Japan,Company
"NJS Co., Ltd. (TSE:2325)",TSE:2325,Environmental & Waste Services,Japan,Japan,Japan,Company
"NKK Switches Co., Ltd. (JASDAQ:6943)",JASDAQ:6943,Electrical Equipment,Japan,Japan,Japan,Company
Noda Corporation (TSE:7879),TSE:7879,Building Materials,Japan,Japan,Japan,Company
"Noevir Holdings Co., Ltd. (TSE:4928)",TSE:4928,Household Products,Japan,Japan,Japan,Company
NOF Corporation (TSE:4403),TSE:4403,Chemical (Diversified),Japan,Japan,Japan,Company
Nohmi Bosai Ltd. (TSE:6744),TSE:6744,Electronics (General),Japan,Japan,Japan,Company
Nojima Corporation (JASDAQ:7419),JASDAQ:7419,Retail (Special Lines),Japan,Japan,Japan,Company
NOK Corporation (TSE:7240),TSE:7240,Auto Parts,Japan,Japan,Japan,Company
Nomura Co. Ltd. (TSE:9716),TSE:9716,Business & Consumer Services,Japan,Japan,Japan,Company
"Nomura Holdings, Inc. (TSE:8604)",TSE:8604,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Nomura Micro Science Co., Ltd. (JASDAQ:6254)",JASDAQ:6254,Machinery,Japan,Japan,Japan,Company
"Nomura Real Estate Holdings, Inc. (TSE:3231)",TSE:3231,Real Estate (General/Diversified),Japan,Japan,Japan,Company
"Nomura Research Institute, Ltd. (TSE:4307)",TSE:4307,Computer Services,Japan,Japan,Japan,Company
Noritake Co. Ltd. (TSE:5331),TSE:5331,Machinery,Japan,Japan,Japan,Company
"Noritsu Koki Co., Ltd. (TSE:7744)",TSE:7744,Computers/Peripherals,Japan,Japan,Japan,Company
Noritz Corporation (TSE:5943),TSE:5943,Building Materials,Japan,Japan,Japan,Company
"North Pacific Bank, Ltd. (TSE:8524)",TSE:8524,Banks (Regional),Japan,Japan,Japan,Company
Novarese Inc. (TSE:2128),TSE:2128,Business & Consumer Services,Japan,Japan,Japan,Company
Nozaki Insatsu Shigyo Co. Ltd. (TSE:7919),TSE:7919,Packaging & Container,Japan,Japan,Japan,Company
Nozawa Corporation (TSE:5237),TSE:5237,Construction Supplies,Japan,Japan,Japan,Company
NPC Incorporated (TSE:6255),TSE:6255,Semiconductor Equip,Japan,Japan,Japan,Company
NS Solutions Corporation (TSE:2327),TSE:2327,Computer Services,Japan,Japan,Japan,Company
"NS Tool Co., Ltd. (JASDAQ:6157)",JASDAQ:6157,Machinery,Japan,Japan,Japan,Company
"NS United Kaiun Kaisha, Ltd. (TSE:9110)",TSE:9110,Shipbuilding & Marine,Japan,Japan,Japan,Company
"NSD Co., Ltd. (TSE:9759)",TSE:9759,Software (System & Application),Japan,Japan,Japan,Company
NSK Ltd. (TSE:6471),TSE:6471,Machinery,Japan,Japan,Japan,Company
NTN Corp. (TSE:6472),TSE:6472,Machinery,Japan,Japan,Japan,Company
NTT Data Corporation (TSE:9613),TSE:9613,Computer Services,Japan,Japan,Japan,Company
NTT Data Intramart Corporation (TSE:3850),TSE:3850,Software (System & Application),Japan,Japan,Japan,Company
"NTT DOCOMO, Inc. (TSE:9437)",TSE:9437,Telecom (Wireless),Japan,Japan,Japan,Company
NTT Urban Development Corporation (TSE:8933),TSE:8933,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"NuFlare Technology, Inc. (JASDAQ:6256)",JASDAQ:6256,Semiconductor Equip,Japan,Japan,Japan,Company
"O-uccino, Inc. (TSE:6084)",TSE:6084,Advertising,Japan,Japan,Japan,Company
O'will Corporation (TSE:3143),TSE:3143,Food Wholesalers,Japan,Japan,Japan,Company
Oak Capital Corporation (TSE:3113),TSE:3113,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"OAT Agrio Co., Ltd. (TSE:4979)",TSE:4979,Chemical (Specialty),Japan,Japan,Japan,Company
Obara Group Incorporated (TSE:6877),TSE:6877,Machinery,Japan,Japan,Japan,Company
Obayashi Corporation (TSE:1802),TSE:1802,Engineering/Construction,Japan,Japan,Japan,Company
Obayashi Road Corporation (TSE:1896),TSE:1896,Engineering/Construction,Japan,Japan,Japan,Company
"OBIC Business Consultants Co., Ltd. (TSE:4733)",TSE:4733,Software (System & Application),Japan,Japan,Japan,Company
"OBIC Co., Ltd. (TSE:4684)",TSE:4684,Computer Services,Japan,Japan,Japan,Company
Ocean System Corporation (JASDAQ:3096),JASDAQ:3096,Retail (Grocery and Food),Japan,Japan,Japan,Company
"Ochi Holdings Co.,Ltd. (TSE:3166)",TSE:3166,Retail (Distributors),Japan,Japan,Japan,Company
"Odakyu Electric Railway Co., Ltd. (TSE:9007)",TSE:9007,Transportation (Railroads),Japan,Japan,Japan,Company
"Odawara Auto-Machine Mfg. Co., Ltd. (JASDAQ:7314)",JASDAQ:7314,Electronics (General),Japan,Japan,Japan,Company
"Odawara Engineering Co., Ltd. (JASDAQ:6149)",JASDAQ:6149,Machinery,Japan,Japan,Japan,Company
Odelic Co. Ltd. (JASDAQ:6889),JASDAQ:6889,Electrical Equipment,Japan,Japan,Japan,Company
"ODK Solutions Company, Ltd. (JASDAQ:3839)",JASDAQ:3839,Information Services,Japan,Japan,Japan,Company
"Oenon  Holdings, Inc. (TSE:2533)",TSE:2533,Beverage (Alcoholic),Japan,Japan,Japan,Company
"Ogura Clutch Co.,Ltd. (JASDAQ:6408)",JASDAQ:6408,Auto Parts,Japan,Japan,Japan,Company
Ohara Inc. (TSE:5218),TSE:5218,Electronics (General),Japan,Japan,Japan,Company
"Ohashi Technica, Inc. (TSE:7628)",TSE:7628,Auto Parts,Japan,Japan,Japan,Company
"Ohba Co., Ltd. (TSE:9765)",TSE:9765,Engineering/Construction,Japan,Japan,Japan,Company
"Ohishi Sangyo Co., Ltd. (FKSE:3943)",FKSE:3943,Packaging & Container,Japan,Japan,Japan,Company
"Ohizumi Mfg. Co., Ltd. (TSE:6618)",TSE:6618,Electronics (General),Japan,Japan,Japan,Company
"Ohki Healthcare Holdings Co., Ltd. (TSE:3417)",TSE:3417,Healthcare Support Services,Japan,Japan,Japan,Company
"Ohmori Co.,Ltd. (TSE:1844)",TSE:1844,Engineering/Construction,Japan,Japan,Japan,Company
"Ohmoriya Co., Ltd. (JASDAQ:2917)",JASDAQ:2917,Food Processing,Japan,Japan,Japan,Company
"Ohmoto Gumi Co., Ltd. (JASDAQ:1793)",JASDAQ:1793,Engineering/Construction,Japan,Japan,Japan,Company
Ohmura Shigyo Co. Ltd. (JASDAQ:3953),JASDAQ:3953,Packaging & Container,Japan,Japan,Japan,Company
Ohnami Corporation (TSE:9317),TSE:9317,Shipbuilding & Marine,Japan,Japan,Japan,Company
Ohsho Food Service Corporation (TSE:9936),TSE:9936,Restaurant/Dining,Japan,Japan,Japan,Company
"Oi Electric Co., Ltd. (JASDAQ:6822)",JASDAQ:6822,Telecom. Equipment,Japan,Japan,Japan,Company
"Oidon Co., Ltd. (OTCPK:OIDN)",OTCPK:OIDN,Software (System & Application),Japan,Japan,Japan,Company
"Oie Sangyo Co., Ltd. (TSE:7481)",TSE:7481,Food Wholesalers,Japan,Japan,Japan,Company
Oiles Corporation (TSE:6282),TSE:6282,Machinery,Japan,Japan,Japan,Company
Oisix Inc. (TSE:3182),TSE:3182,Retail (Online),Japan,Japan,Japan,Company
OIZUMI Corporation (TSE:6428),TSE:6428,Electronics (General),Japan,Japan,Japan,Company
Oji Holdings Corporation (TSE:3861),TSE:3861,Paper/Forest Products,Japan,Japan,Japan,Company
"OK Food Industry Co., Ltd. (JASDAQ:2905)",JASDAQ:2905,Food Processing,Japan,Japan,Japan,Company
"Okabe Co., Ltd. (TSE:5959)",TSE:5959,Building Materials,Japan,Japan,Japan,Company
Okada Aiyon Corporation (TSE:6294),TSE:6294,Construction Supplies,Japan,Japan,Japan,Company
"Okamoto Glass Co., Ltd. (JASDAQ:7746)",JASDAQ:7746,Electronics (General),Japan,Japan,Japan,Company
"Okamoto Industries, Inc. (TSE:5122)",TSE:5122,Chemical (Basic),Japan,Japan,Japan,Company
"Okamoto Machine Tool Works, Ltd. (TSE:6125)",TSE:6125,Machinery,Japan,Japan,Japan,Company
Okamura Corp. (TSE:7994),TSE:7994,Office Equipment & Services,Japan,Japan,Japan,Company
"Okano Valve Mfg. Co., Ltd. (TSE:6492)",TSE:6492,Machinery,Japan,Japan,Japan,Company
Okasan Securities Group Inc. (TSE:8609),TSE:8609,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Okato Holdings, Inc. (JASDAQ:8705)",JASDAQ:8705,Brokerage & Investment Banking,Japan,Japan,Japan,Company
Okaya & Co. Ltd. (NSE:7485),NSE:7485,Retail (Distributors),Japan,Japan,Japan,Company
"Okaya Electric Industries Co., Ltd. (TSE:6926)",TSE:6926,Electronics (General),Japan,Japan,Japan,Company
"Okayama Paper Industries Co., Ltd. (JASDAQ:3892)",JASDAQ:3892,Packaging & Container,Japan,Japan,Japan,Company
